,row_id,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_optmag,st_optband,st_teff,st_tefferr1,st_tefferr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2
1739,1740,Kepler-184 d,Transit,3,3.963240009519287e-06,0.000176,-0.000176,19h27m48.46s,291.951908,+43d04m29.0s,43.074715000000005,0.024904485317396332,18.93181818,-16.13636364,0.698860103626943,Kepler-band,5788.0,200.0,-200.0,0.21348797242268044,0.024285714,-0.024285714,0.87,0.49,-0.49
1740,1741,Kepler-185 b,Transit,2,2.1125941495377505e-07,5e-06,-5e-06,18h49m52.34s,282.468103,+43d53m23.7s,43.889915,0.02322470656565597,16.95454545,-14.09090909,0.7050777202072539,Kepler-band,5208.0,200.0,-200.0,0.1984536082474227,0.022857142999999996,-0.022857142999999996,0.81,0.46,-0.46
1741,1742,Kepler-185 c,Transit,2,2.8271693104715124e-06,9.7e-05,-9.7e-05,18h49m52.34s,282.468103,+43d53m23.7s,43.889915,0.02154492782568476,14.97727273,-12.04545455,0.7050777202072539,Kepler-band,5208.0,200.0,-200.0,0.1984536082474227,0.021428571,-0.021428571,0.81,0.46,-0.46
1742,1743,Kepler-186 b,Transit,5,5.200115694751124e-07,6.2e-06,-6.3e-06,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,0.019865149073944394,13.0,-10.0,0.7137305699481865,Kepler-band,3755.0,90.0,-90.0,0.13402061855670105,0.02,-0.02,0.52,0.02,-0.02
1743,1744,Kepler-186 c,Transit,5,9.83095314955196e-07,1.2e-05,-1.1e-05,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,0.019865149073944394,13.0,-10.0,0.7137305699481865,Kepler-band,3755.0,90.0,-90.0,0.13402061855670105,0.02,-0.02,0.52,0.02,-0.02
1744,1745,Kepler-186 d,Transit,5,1.8153821746118605e-06,2.5e-05,-2.4e-05,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,0.019865149073944394,13.0,-10.0,0.7137305699481865,Kepler-band,3755.0,90.0,-90.0,0.13402061855670105,0.02,-0.02,0.52,0.02,-0.02
1745,1746,Kepler-186 e,Transit,5,3.057123011958944e-06,7.4e-05,-7.2e-05,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,0.019865149073944394,13.0,-10.0,0.7137305699481865,Kepler-band,3755.0,90.0,-90.0,0.13402061855670105,0.02,-0.02,0.52,0.02,-0.02
1746,1747,Kepler-186 f,Transit,5,1.7788136345684363e-05,0.0013,-0.0012,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,0.019865149073944394,13.0,-10.0,0.7137305699481865,Kepler-band,3755.0,90.0,-90.0,0.13402061855670105,0.02,-0.02,0.52,0.02,-0.02
1747,1748,Kepler-187 b,Transit,2,6.641312014028599e-07,5.7999999999999994e-05,-5.7999999999999994e-05,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,0.05260020044040161,13.48571429,-10.57142857,0.6903108808290156,Kepler-band,6105.0,129.0,-129.0,0.2139175257731959,0.022857142999999996,-0.022857142999999996,1.29,0.25,-0.25
1748,1749,Kepler-187 c,Transit,2,1.445144772751195e-06,4.8e-05,-4.8e-05,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,0.08533525181862796,13.97142857,-11.14285714,0.6903108808290156,Kepler-band,6105.0,129.0,-129.0,0.2139175257731959,0.025714286,-0.025714286,1.29,0.25,-0.25
1749,1750,Kepler-188 b,Transit,2,2.700261280127491e-07,1e-05,-1e-05,18h45m07.13s,281.27971,+44d18m55.9s,44.315533,0.11807030313800858,14.45714286,-11.71428571,0.7162694300518135,Kepler-band,6021.0,200.0,-200.0,0.20876288659793815,0.028571429,-0.028571429,1.14,0.51,-0.51
1750,1751,Kepler-188 c,Transit,2,8.090201073127688e-07,1.4999999999999999e-05,-1.4999999999999999e-05,18h45m07.13s,281.27971,+44d18m55.9s,44.315533,0.15080535461038813,14.94285714,-12.28571429,0.7162694300518135,Kepler-band,6021.0,200.0,-200.0,0.20360824742268044,0.031428571,-0.031428571,1.14,0.51,-0.51
1751,1752,Kepler-189 b,Transit,2,1.4122225805612976e-06,8.499999999999999e-05,-8.499999999999999e-05,19h10m15.54s,287.564731,+44d18m18.0s,44.305004,0.1835404059650762,15.42857143,-12.85714286,0.7258549222797929,Kepler-band,5235.0,200.0,-200.0,0.1984536082474227,0.034285714,-0.034285714,0.75,0.38,-0.38
1752,1753,Kepler-189 c,Transit,2,2.74577533685741e-06,5.6999999999999996e-05,-5.6999999999999996e-05,19h10m15.54s,287.564731,+44d18m18.0s,44.305004,0.21627545731976427,15.91428571,-13.42857143,0.7258549222797929,Kepler-band,5235.0,200.0,-200.0,0.1984536082474227,0.037142857,-0.037142857,0.75,0.38,-0.38
1753,1754,Kepler-19 b,Transit,2,1.2597655101737887e-06,8.8e-06,-8.8e-06,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,0.24901050867445235,16.4,-14.0,0.5724352331606217,Kepler-band,5541.0,60.0,-60.0,0.23711340206185566,0.04,-0.04,0.85,0.02,-0.02
1754,1755,Kepler-19 c,Transit Timing Variations,2,2.1905382972185758e-05,5.9e-06,-5.9e-06,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,0.24901050867445235,16.88571429,-14.57142857,0.5724352331606217,Kepler-band,5541.0,60.0,-60.0,0.23711340206185566,0.04,-0.04,0.85,0.02,-0.02
1755,1756,Kepler-190 b,Transit,2,2.6428667588663894e-07,3e-06,-3e-06,19h14m20.17s,288.584039,+44d44m01.7s,44.733799,0.24103799893842262,17.37142857,-15.14285714,0.6884455958549223,Kepler-band,5106.0,100.0,-100.0,0.211340206185567,0.03962963,-0.03962963,0.8,0.05,-0.05
1756,1757,Kepler-190 c,Transit,2,5.030572267986924e-07,9e-06,-9e-06,19h14m20.17s,288.584039,+44d44m01.7s,44.733799,0.23306548932008442,17.85714286,-15.71428571,0.6884455958549223,Kepler-band,5106.0,100.0,-100.0,0.211340206185567,0.039259259,-0.039259259,0.8,0.05,-0.05
1757,1758,Kepler-191 b,Transit,3,1.3491679222435641e-06,6.6e-05,-6.6e-05,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,0.2250929795840547,18.34285714,-16.28571429,0.7232124352331606,Kepler-band,5282.0,200.0,-200.0,0.2139175257731959,0.038888888999999996,-0.038888888999999996,0.79,0.39,-0.39
1758,1759,Kepler-191 c,Transit,3,2.4175068396278188e-06,8.2e-05,-8.2e-05,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,0.21712046984802497,18.82857143,-16.85714286,0.7232124352331606,Kepler-band,5282.0,200.0,-200.0,0.2139175257731959,0.038518519,-0.038518519,0.79,0.39,-0.39
1759,1760,Kepler-191 d,Transit,3,8.019636716086506e-07,7.63e-06,-7.63e-06,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,0.2091479601119952,19.31428571,-17.42857143,0.7232124352331606,Kepler-band,5282.0,200.0,-200.0,0.2139175257731959,0.038148148,-0.038148148,0.79,0.39,-0.39
1760,1761,Kepler-192 b,Transit,3,1.3474027167421786e-06,1.8e-05,-1.8e-05,19h11m40.30s,287.917924,+45d35m34.4s,45.592876000000004,0.20117545049365698,19.8,-18.0,0.6880310880829016,Kepler-band,5479.0,100.0,-100.0,0.2151303819587629,0.037777778,-0.037777778,1.01,0.16,-0.16
1761,1762,Kepler-192 c,Transit,3,2.894889585285575e-06,7.6e-05,-7.6e-05,19h11m40.30s,287.917924,+45d35m34.4s,45.592876000000004,0.19320294075762728,20.28571429,-18.57142857,0.6880310880829016,Kepler-band,5479.0,100.0,-100.0,0.21634323840206188,0.037407407000000004,-0.037407407000000004,1.01,0.16,-0.16
1762,1763,Kepler-192 d,Transit,3,8.73913640995817e-07,4.3200000000000007e-05,-4.3200000000000007e-05,19h11m40.30s,287.917924,+45d35m34.4s,45.592876000000004,0.18523043102159759,20.77142857,-19.14285714,0.6880310880829016,Kepler-band,5479.0,100.0,-100.0,0.2175560945876289,0.037037037,-0.037037037,1.01,0.16,-0.16
1763,1764,Kepler-193 b,Transit,2,1.547640253476809e-06,5.4000000000000005e-05,-5.4000000000000005e-05,19h45m59.66s,296.498596,+46d34m38.1s,46.577244,0.17725792128556783,21.25714286,-19.71428571,0.7132124352331606,Kepler-band,6335.0,200.0,-200.0,0.2187689507731959,0.036666667,-0.036666667,1.15,0.52,-0.52
1764,1765,Kepler-193 c,Transit,2,6.932436758741866e-06,0.000446,-0.000446,19h45m59.66s,296.498596,+46d34m38.1s,46.577244,0.16928541166722963,21.74285714,-20.28571429,0.7132124352331606,Kepler-band,6335.0,200.0,-200.0,0.21998180721649485,0.036296296,-0.036296296,1.15,0.52,-0.52
1765,1766,Kepler-194 b,Transit,3,2.741883198452884e-07,8e-06,-8e-06,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,0.1613129019311999,22.22857143,-20.85714286,0.7287564766839377,Kepler-band,6089.0,200.0,-200.0,0.2211946634020619,0.035925926000000004,-0.035925926000000004,1.02,0.54,-0.54
1766,1767,Kepler-194 c,Transit,3,2.3585377977992075e-06,7.900000000000001e-05,-7.900000000000001e-05,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,0.15334039219517018,22.71428571,-21.42857143,0.7287564766839377,Kepler-band,6089.0,200.0,-200.0,0.2224075195876289,0.035555556,-0.035555556,1.02,0.54,-0.54
1767,1768,Kepler-194 d,Transit,3,7.222502378784437e-06,0.000481,-0.000481,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,0.14536788245914042,23.2,-22.0,0.7287564766839377,Kepler-band,6089.0,200.0,-200.0,0.22362037603092788,0.035185185,-0.035185185,1.02,0.54,-0.54
1768,1769,Kepler-195 b,Transit,2,1.1256391523428152e-06,2e-05,-2e-05,19h12m29.03s,288.120962,+47d58m00.0s,47.966667,0.13739537284080225,23.68571429,-22.57142857,0.7234715025906735,Kepler-band,5329.0,200.0,-200.0,0.22483323221649484,0.034814815,-0.034814815,0.78,0.28,-0.28
1769,1770,Kepler-195 c,Transit,2,4.658377689389611e-06,0.000371,-0.000371,19h12m29.03s,288.120962,+47d58m00.0s,47.966667,0.12942286310477252,24.17142857,-23.14285714,0.7234715025906735,Kepler-band,5329.0,200.0,-200.0,0.22604608865979384,0.034444444,-0.034444444,0.78,0.28,-0.28
1770,1771,Kepler-196 b,Transit,2,2.8286547899420246e-06,6.6e-05,-6.6e-05,18h59m52.44s,284.968519,+42d04m45.1s,42.079205,0.12145035336874277,24.65714286,-23.71428571,0.6894818652849741,Kepler-band,5128.0,100.0,-100.0,0.22725894484536083,0.034074073999999996,-0.034074073999999996,0.78,0.06,-0.06
1771,1772,Kepler-196 c,Transit,2,6.4845248353681086e-06,0.000223,-0.000223,18h59m52.44s,284.968519,+42d04m45.1s,42.079205,0.11347784367978964,25.14285714,-24.28571429,0.6894818652849741,Kepler-band,5128.0,100.0,-100.0,0.22847180103092785,0.033703704,-0.033703704,0.78,0.06,-0.06
1772,1773,Kepler-197 b,Transit,4,7.546029833489367e-07,2.3e-05,-2.3e-05,19h40m54.34s,295.22643500000004,+50d33m32.4s,50.559006,0.1055053339790674,25.62857143,-24.85714286,0.5679274611398963,Kepler-band,6004.0,102.0,-102.0,0.2296846574742268,0.033333333,-0.033333333,1.12,0.03,-0.03
1773,1774,Kepler-197 c,Transit,4,1.405340936640173e-06,4.5e-05,-4.5e-05,19h40m54.34s,295.22643500000004,+50d33m32.4s,50.559006,0.09753282426657595,26.11428571,-25.42857143,0.5679274611398963,Kepler-band,6004.0,102.0,-102.0,0.23089751365979383,0.032962963,-0.032962963,1.12,0.03,-0.03
1774,1775,Kepler-197 d,Transit,4,2.1351858772157247e-06,9.6e-05,-9.6e-05,19h40m54.34s,295.22643500000004,+50d33m32.4s,50.559006,0.0895603145658537,26.6,-26.0,0.5679274611398963,Kepler-band,6004.0,102.0,-102.0,0.23211036984536085,0.032592592999999996,-0.032592592999999996,1.12,0.03,-0.03
1775,1776,Kepler-197 e,Transit,4,3.4409601400159903e-06,0.00038700000000000003,-0.00038700000000000003,19h40m54.34s,295.22643500000004,+50d33m32.4s,50.559006,0.08158780485336227,27.08571429,-26.57142857,0.5679274611398963,Kepler-band,6004.0,102.0,-102.0,0.23332322628865979,0.032222222,-0.032222222,1.12,0.03,-0.03
1776,1777,Kepler-198 b,Transit,3,2.424565880811421e-06,3.5e-05,-3.5e-05,19h22m41.55s,290.67312999999996,+38d41m27.6s,38.691010999999996,0.07361529515263998,27.57142857,-27.14285714,0.6604663212435233,Kepler-band,5574.0,100.0,-100.0,0.23453608247422683,0.031851852,-0.031851852,0.94,0.14,-0.14
1777,1778,Kepler-198 c,Transit,3,6.777631551338878e-06,0.00022,-0.00022,19h22m41.55s,290.67312999999996,+38d41m27.6s,38.691010999999996,0.0656427854519177,28.05714286,-27.71428571,0.6604663212435233,Kepler-band,5574.0,100.0,-100.0,0.23453608247422683,0.031481481,-0.031481481,0.94,0.14,-0.14
1778,1779,Kepler-198 d,Transit,3,1.672791993388049e-07,1.33e-06,-1.33e-06,19h22m41.55s,290.67312999999996,+38d41m27.6s,38.691010999999996,0.0576702757394263,28.54285714,-28.28571429,0.6604663212435233,Kepler-band,5574.0,100.0,-100.0,0.23453608247422683,0.031111111,-0.031111111,0.94,0.14,-0.14
1779,1780,Kepler-199 b,Transit,2,3.2256024661071826e-06,5e-05,-5e-05,19h42m14.26s,295.559419,+40d14m10.6s,40.236271,0.049697766038704023,29.02857143,-28.85714286,0.6603626943005182,Kepler-band,5644.0,117.0,-117.0,0.23281786932989693,0.030740741000000002,-0.030740741000000002,0.97,0.17,-0.17
1780,1781,Kepler-199 c,Transit,2,9.178452403088132e-06,0.00018999999999999998,-0.00018999999999999998,19h42m14.26s,295.559419,+40d14m10.6s,40.236271,0.041725256326212594,29.51428571,-29.42857143,0.6603626943005182,Kepler-band,5644.0,117.0,-117.0,0.231099656443299,0.03037037,-0.03037037,0.97,0.17,-0.17
1781,1782,Kepler-20 b,Transit,5,4.938925554519399e-07,4.3e-06,-6.4e-06,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,0.033752746625490326,30.0,-30.0,0.6035233160621761,Kepler-band,5455.0,100.0,-100.0,0.2293814432989691,0.03,-0.03,0.94,0.06,-0.1
1782,1783,Kepler-20 c,Transit,5,1.474436416950775e-06,1.3000000000000001e-05,-1.3000000000000001e-05,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,0.033752746625490326,30.0,-30.0,0.6035233160621761,Kepler-band,5455.0,100.0,-100.0,0.2293814432989691,0.03,-0.03,0.94,0.06,-0.1
1783,1784,Kepler-20 d,Transit,5,1.061933351688224e-05,0.00015,-0.00037,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,0.033752746625490326,30.0,-30.0,0.6035233160621761,Kepler-band,5455.0,100.0,-100.0,0.2293814432989691,0.03,-0.03,0.94,0.06,-0.1
1784,1785,Kepler-20 e,Transit,5,8.229844910479275e-07,6.500000000000001e-05,-6.500000000000001e-05,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,0.033752746625490326,30.0,-30.0,0.6035233160621761,Kepler-band,5455.0,100.0,-100.0,0.2293814432989691,0.03,-0.03,0.94,0.06,-0.1
1785,1786,Kepler-20 f,Transit,5,2.6693635550860364e-06,0.0005200000000000001,-0.0005200000000000001,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,0.033752746625490326,30.0,-30.0,0.6035233160621761,Kepler-band,5455.0,100.0,-100.0,0.2293814432989691,0.03,-0.03,0.94,0.06,-0.1
1786,1787,Kepler-200 b,Transit,2,1.1649450432421704e-06,3.6e-05,-3.6e-05,18h57m38.38s,284.40992,+41d14m14.9s,41.237465,0.0329289060927715,29.23076923,-29.23076923,0.680518134715026,Kepler-band,5678.0,100.0,-100.0,0.25171821314432996,0.029230769,-0.029230769,0.94,0.16,-0.16
1787,1788,Kepler-200 c,Transit,2,1.3878699775189778e-06,5.3e-05,-5.3e-05,18h57m38.38s,284.40992,+41d14m14.9s,41.237465,0.03210506556005267,28.46153846,-28.46153846,0.680518134715026,Kepler-band,5678.0,100.0,-100.0,0.2740549827319588,0.028461537999999998,-0.028461537999999998,0.94,0.16,-0.16
1788,1789,Kepler-201 b,Transit,2,3.5042982229947794e-06,7.5e-05,-7.5e-05,19h34m30.25s,293.62604,+41d16m22.2s,41.272827,0.031281225027333846,27.69230769,-27.69230769,0.6297409326424871,Kepler-band,6065.0,117.0,-117.0,0.29639175257731964,0.027692308,-0.027692308,1.23,0.24,-0.24
1789,1790,Kepler-201 c,Transit,2,2.0793610081659073e-05,0.002014,-0.002014,19h34m30.25s,293.62604,+41d16m22.2s,41.272827,0.030457384494615023,26.92307692,-26.92307692,0.6297409326424871,Kepler-band,6065.0,117.0,-117.0,0.29639175257731964,0.026923077000000004,-0.026923077000000004,1.23,0.24,-0.24
1790,1791,Kepler-202 b,Transit,2,5.45030241018859e-07,7e-06,-7e-06,18h51m53.62s,282.973419,+41d19m19.2s,41.322006,0.029633543961896196,26.15384615,-26.15384615,0.6747150259067357,Kepler-band,4668.0,100.0,-100.0,0.2800687286082475,0.026153846,-0.026153846,0.67,0.03,-0.03
1791,1792,Kepler-202 c,Transit,2,2.218053001533063e-06,3.8e-05,-3.8e-05,18h51m53.62s,282.973419,+41d19m19.2s,41.322006,0.02880970342917737,25.38461538,-25.38461538,0.6747150259067357,Kepler-band,4668.0,100.0,-100.0,0.2637457043814433,0.025384615,-0.025384615,0.67,0.03,-0.03
1792,1793,Kepler-203 b,Transit,3,4.208206504343945e-07,4e-06,-4e-06,19h48m21.59s,297.089977,+41d23m16.9s,41.388039,0.027985862896458543,24.61538462,-24.61538462,0.6807772020725389,Kepler-band,5821.0,100.0,-100.0,0.24742268041237117,0.024615385,-0.024615385,1.11,0.21,-0.21
1793,1794,Kepler-203 c,Transit,3,7.232795583021925e-07,8e-06,-8e-06,19h48m21.59s,297.089977,+41d23m16.9s,41.388039,0.027162022363739716,23.84615385,-23.84615385,0.6807772020725389,Kepler-band,5821.0,100.0,-100.0,0.24742268041237117,0.023846153999999998,-0.023846153999999998,1.11,0.21,-0.21
1794,1795,Kepler-203 d,Transit,3,1.539590938308299e-06,8e-05,-8e-05,19h48m21.59s,297.089977,+41d23m16.9s,41.388039,0.02633818183102089,23.07692308,-23.07692308,0.6807772020725389,Kepler-band,5821.0,100.0,-100.0,0.24742268041237117,0.023076923,-0.023076923,1.11,0.21,-0.21
1795,1796,Kepler-204 b,Transit,2,1.960310669563357e-06,5.6000000000000006e-05,-5.6000000000000006e-05,19h01m23.32s,285.347187,+41d45m42.9s,41.761925,0.025514341298302063,22.30769231,-22.30769231,0.6766321243523317,Kepler-band,5812.0,100.0,-100.0,0.2422680412371134,0.022307692,-0.022307692,1.24,0.26,-0.26
1796,1797,Kepler-204 c,Transit,2,3.5027242503724823e-06,0.000288,-0.000288,19h01m23.32s,285.347187,+41d45m42.9s,41.761925,0.024690500765583236,21.53846154,-21.53846154,0.6766321243523317,Kepler-band,5812.0,100.0,-100.0,0.2422680412371134,0.021538462,-0.021538462,1.24,0.26,-0.26
1797,1798,Kepler-205 b,Transit,2,3.650594168648199e-07,2e-06,-2e-06,19h01m08.91s,285.287111,+41d51m40.2s,41.861171999999996,0.02386666023286441,20.76923077,-20.76923077,0.6557512953367874,Kepler-band,4321.0,100.0,-100.0,0.24054982809278352,0.020769231000000003,-0.020769231000000003,0.55,0.02,-0.02
1798,1799,Kepler-205 c,Transit,2,2.7692931453688095e-06,3.8e-05,-3.8e-05,19h01m08.91s,285.287111,+41d51m40.2s,41.861171999999996,0.023042819700145583,20.0,-20.0,0.6557512953367874,Kepler-band,4321.0,100.0,-100.0,0.2388316152061856,0.02,-0.02,0.55,0.02,-0.02
1799,1800,Kepler-206 b,Transit,3,1.0536001103518024e-06,5.7999999999999994e-05,-5.7999999999999994e-05,19h26m32.32s,291.63467799999995,+41d50m01.9s,41.833866,0.022218979167426756,19.23076923,-19.23076923,0.6546113989637307,Kepler-band,5764.0,100.0,-100.0,0.23711340206185566,0.019230768999999998,-0.019230768999999998,1.19,0.23,-0.23
1800,1801,Kepler-206 c,Transit,3,1.78722806467299e-06,6.500000000000001e-05,-6.500000000000001e-05,19h26m32.32s,291.63467799999995,+41d50m01.9s,41.833866,0.02139513863470793,18.46153846,-18.46153846,0.6546113989637307,Kepler-band,5764.0,100.0,-100.0,0.23711340206185566,0.018461538,-0.018461538,1.19,0.23,-0.23
1801,1802,Kepler-206 d,Transit,3,3.1989183561865777e-06,0.000453,-0.000453,19h26m32.32s,291.63467799999995,+41d50m01.9s,41.833866,0.020571298101989103,17.69230769,-17.69230769,0.6546113989637307,Kepler-band,5764.0,100.0,-100.0,0.23711340206185566,0.017692308,-0.017692308,1.19,0.23,-0.23
1802,1803,Kepler-207 b,Transit,3,2.0837790806865575e-07,6e-06,-6e-06,19h20m07.32s,290.030517,+42d09m57.8s,42.16605,0.019747457569270276,16.92307692,-16.92307692,0.6389637305699482,Kepler-band,5920.0,116.0,-116.0,0.24291237113402064,0.016923076999999998,-0.016923076999999998,1.59,0.3,-0.3
1803,1804,Kepler-207 c,Transit,3,4.0833763658065645e-07,1.6e-05,-1.6e-05,19h20m07.32s,290.030517,+42d09m57.8s,42.16605,0.01892361703655145,16.15384615,-16.15384615,0.6389637305699482,Kepler-band,5920.0,116.0,-116.0,0.2487113402061856,0.016153846,-0.016153846,1.59,0.3,-0.3
1804,1805,Kepler-207 d,Transit,3,7.914203810666859e-07,9e-06,-9e-06,19h20m07.32s,290.030517,+42d09m57.8s,42.16605,0.018099776503832623,15.38461538,-15.38461538,0.6389637305699482,Kepler-band,5920.0,116.0,-116.0,0.25451030927835055,0.015384615,-0.015384615,1.59,0.3,-0.3
1805,1806,Kepler-208 b,Transit,4,5.668402412898597e-07,1.8e-05,-1.8e-05,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,0.017275935971113796,14.61538462,-14.61538462,0.6683419689119171,Kepler-band,6092.0,100.0,-100.0,0.26030927835051554,0.014615385,-0.014615385,1.31,0.24,-0.24
1806,1807,Kepler-208 c,Transit,4,1.0103995618698076e-06,6.7e-05,-6.7e-05,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,0.01645209543839497,13.84615385,-13.84615385,0.6683419689119171,Kepler-band,6092.0,100.0,-100.0,0.26030927835051554,0.013846154,-0.013846154,1.31,0.24,-0.24
1807,1808,Kepler-208 d,Transit,4,1.512476691396048e-06,0.000131,-0.000131,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,0.015628254905676143,13.07692308,-13.07692308,0.6683419689119171,Kepler-band,6092.0,100.0,-100.0,0.26030927835051554,0.013076923,-0.013076923,1.31,0.24,-0.24
1808,1809,Kepler-208 e,Transit,4,2.2148975220417997e-06,0.000176,-0.000176,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,0.014804414372957316,12.30769231,-12.30769231,0.6683419689119171,Kepler-band,6092.0,100.0,-100.0,0.26030927835051554,0.012307692,-0.012307692,1.31,0.24,-0.24
1809,1810,Kepler-209 b,Transit,2,2.1913888916127067e-06,4.1e-05,-4.1e-05,19h24m40.69s,291.169537,+42d38m26.9s,42.640812,0.01398057384023849,11.53846154,-11.53846154,0.6812435233160621,Kepler-band,5513.0,100.0,-100.0,0.2869415806701031,0.011538462,-0.011538462,0.94,0.14,-0.14
1810,1811,Kepler-209 c,Transit,2,5.706736469539301e-06,0.000106,-0.000106,19h24m40.69s,291.169537,+42d38m26.9s,42.640812,0.013156733307519663,10.76923077,-10.76923077,0.6812435233160621,Kepler-band,5513.0,100.0,-100.0,0.3135738832474227,0.010769231,-0.010769231,0.94,0.14,-0.14
1811,1812,Kepler-21 b,Transit,1,3.6918475938183285e-07,3.1e-05,-3.4e-05,19h09m26.84s,287.36181600000003,+38d42m50.5s,38.714016,0.012332892774800836,10.0,-10.0,0.38341968911917096,V (Johnson),6131.0,44.0,-44.0,0.3402061855670104,0.01,-0.01,1.86,0.02,-0.02
1812,1813,Kepler-210 b,Transit,2,3.2363393689803204e-07,1e-06,-1e-06,19h30m00.81s,292.503389,+43d04m59.3s,43.083149,0.012704073679589586,10.01762115,-10.01762115,0.6721243523316063,Kepler-band,4559.0,100.0,-100.0,0.308419244072165,0.011923076999999999,-0.011923076999999999,0.65,0.03,-0.03
1813,1814,Kepler-210 c,Transit,2,1.0796995627308962e-06,3e-06,-3e-06,19h30m00.81s,292.503389,+43d04m59.3s,43.083149,0.013075254572609185,10.03524229,-10.03524229,0.6721243523316063,Kepler-band,4559.0,100.0,-100.0,0.27663230231958763,0.013846154,-0.013846154,0.65,0.03,-0.03
1814,1815,Kepler-211 b,Transit,2,5.545025699036811e-07,1e-05,-1e-05,19h01m45.40s,285.439151,+43d10m06.5s,43.168484,0.013446435477397935,10.05286344,-10.05286344,0.6441968911917098,Kepler-band,5123.0,100.0,-100.0,0.24484536082474226,0.015769231,-0.015769231,0.82,0.05,-0.05
