row_id,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_optmag,st_optband,st_teff,st_tefferr1,st_tefferr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2
2665,Kepler-628,b,Transit,1,2.11E-06,2.95E-06,-2.95E-06,19h21m47.82s,290.449257,+39d51m17.3s,39.854802,0.067765591,112.05,-97.69,0.65015544,Kepler-band,5721,47.04,-51.36,0.25257732,0.05,-0.04,1.28,0.25,-0.21
2666,Kepler-629,b,Transit,1,9.79E-07,1.18E-05,-1.18E-05,19h17m40.28s,289.417832,+39d56m42.0s,39.945013,0.044698057,10.81,-11.12,0.648134715,Kepler-band,5444,71.98,-60.2,0.234536082,0.03,-0.03,0.84,0.02,-0.02
2667,Kepler-63,b,Transit,1,1.28E-06,1.00E-06,-1.00E-06,19h16m54.28s,289.226179,+49d32m53.5s,49.548203,0.023160511,15,-15,0.578756477,V (Johnson),5576,50,-50,0.24742268,0.04,-0.04,0.9,0.03,-0.02
2668,Kepler-630,b,Transit,1,2.21E-05,0.0009011,-0.0009011,19h33m42.49s,293.427043,+39d56m32.8s,39.942437,0.076945529,70.56,-50.36,0.674663212,Kepler-band,5829,97.42,-98.87,0.257731959,0.04,-0.04,1.04,0.11,-0.08
2669,Kepler-631,b,Transit,1,2.45E-06,3.77E-05,-3.77E-05,19h47m32.58s,296.885757,+40d13m41.6s,40.228233,0.098836149,92.69,-67,0.655440415,Kepler-band,6185,85.62,-75.47,0.31443299,0.05,-0.05,1.33,0.14,-0.1
2670,Kepler-632,b,Transit,1,4.23E-06,4.76E-05,-4.76E-05,19h49m00.63s,297.252613,+40d17m19.0s,40.288605,0.040696545,11.56,-10.8,0.646735751,Kepler-band,5322,89.61,-82.67,0.229381443,0.03,-0.03,0.84,0.02,-0.02
2671,Kepler-633,b,Transit,1,1.15E-06,2.68E-05,-2.68E-05,19h40m52.18s,295.217437,+40d35m32.1s,40.592251,0.074238624,118.05,-79.3,0.666632124,Kepler-band,5899,86.22,-91.57,0.257731959,0.06,-0.06,1.15,0.21,-0.14
2672,Kepler-634,b,Transit,1,6.96E-07,1.03E-05,-1.03E-05,19h24m46.82s,291.195065,+40d42m09.7s,40.702706,0.088714679,118.16,-99.05,0.658031088,Kepler-band,6075,86.22,-77.53,0.260309278,0.09,-0.07,1.24,0.19,-0.16
2673,Kepler-635,b,Transit,1,3.20E-06,7.67E-05,-7.67E-05,19h19m05.58s,289.773247,+40d48m02.6s,40.800724,0.096835393,105.98,-84.63,0.645595855,Kepler-band,6174,70.4,-82.75,0.337628866,0.06,-0.05,1.51,0.2,-0.15
2674,Kepler-636,b,Transit,1,2.19E-06,5.60E-06,-5.60E-06,19h34m22.05s,293.591889,+41d05m42.6s,41.095161,0.039755013,11.33,-11.38,0.663367876,Kepler-band,5203,56.47,-72.86,0.213917526,0.03,-0.04,0.8,0.02,-0.02
2675,Kepler-637,b,Transit,1,3.17E-06,5.37E-05,-5.37E-05,19h29m40.14s,292.417233,+41d25m00.8s,41.416882,0.18498633,164.18,-186.92,0.650932642,Kepler-band,6096,46.96,-44.44,0.417525773,0.07,-0.1,2.56,0.27,-0.3
2676,Kepler-638,b,Transit,1,8.20E-07,1.51E-05,-1.51E-05,18h59m40.66s,284.919429,+41d37m01.9s,41.617195,0.049758791,137.23,-41.61,0.657098446,Kepler-band,5382,50.1,-59.39,0.221649485,0.04,-0.04,0.93,0.29,-0.09
2677,Kepler-639,b,Transit,1,1.39E-06,2.13E-05,-2.13E-05,19h28m44.85s,292.186888,+41d43m37.3s,41.727039,0.079652433,136.07,-94.49,0.646943005,Kepler-band,5896,76.96,-59.62,0.288659794,0.09,-0.06,1.29,0.26,-0.18
2678,Kepler-640,b,Transit,1,3.04E-06,3.52E-05,-3.52E-05,19h44m07.73s,296.032191,+42d07m54.0s,42.13168,0.06294024,19.13,-16.46,0.666891192,Kepler-band,5653,72.44,-62.83,0.255154639,0.03,-0.03,0.94,0.03,-0.03
2679,Kepler-641,b,Transit,1,1.29E-06,2.40E-05,-2.40E-05,19h27m17.64s,291.823482,+42d30m58.4s,42.516216,0.078828593,115.44,-84.25,0.669637306,Kepler-band,5713,81.57,-83.52,0.257731959,0.05,-0.04,1.13,0.19,-0.14
2680,Kepler-642,b,Transit,1,5.93E-07,6.60E-06,-6.60E-06,19h35m20.29s,293.834559,+42d37m29.9s,42.624962,0.119902928,448.37,-200.31,0.647305699,Kepler-band,6570,133.26,-201.09,0.355670103,0.23,-0.16,1.66,0.74,-0.32
2681,Kepler-643,b,Transit,1,2.23E-06,1.83E-05,-1.83E-05,19h21m18.56s,290.327325,+42d53m53.8s,42.898281,0.120726769,35.87,-26.94,0.67,Kepler-band,4908,45.26,-47.77,0.25257732,0.07,-0.04,2.52,0.08,-0.07
2682,Kepler-644,b,Transit,1,4.22E-07,4.23E-06,-4.23E-06,19h41m54.18s,295.475743,+43d29m35.3s,43.493137,0.165920306,515.33,-275.94,0.678704663,Kepler-band,6747,156.03,-238.58,0.378865979,0.22,-0.17,1.81,0.67,-0.35
2683,Kepler-645,b,Transit,1,4.36E-07,4.77E-06,-4.77E-06,19h21m17.46s,290.322766,+44d02m08.9s,44.035809,0.105662256,268.27,-129.4,0.680932642,Kepler-band,6170,144.24,-162.1,0.286082474,0.14,-0.09,1.21,0.36,-0.16
2684,Kepler-646,b,Transit,1,2.16E-06,4.30E-05,-4.30E-05,19h21m53.12s,290.471339,+44d23m13.5s,44.387085,0.059997952,77.49,-48.6,0.669222798,Kepler-band,5634,117.96,-139.42,0.234536082,0.06,-0.06,0.91,0.13,-0.08
2685,Kepler-647,b,Transit,1,2.21E-06,0.0001556,-0.0001556,18h59m09.19s,284.788295,+44d35m30.0s,44.591675,0.092480807,93.38,-70.74,0.679533679,Kepler-band,6020,81.21,-72.51,0.260309278,0.06,-0.05,1.07,0.13,-0.09
2686,Kepler-648,b,Transit,1,2.37E-06,2.07E-05,-2.07E-05,18h55m35.92s,283.899655,+45d01m00.8s,45.016888,0.077887061,24.26,-23.65,0.678186528,Kepler-band,5741,54.98,-51.62,0.265463918,0.03,-0.03,0.98,0.03,-0.03
2687,Kepler-649,b,Transit,1,4.08E-06,5.37E-05,-5.37E-05,19h02m37.42s,285.655936,+45d04m46.4s,45.079556,0.06141025,32.74,-29.39,0.652176166,Kepler-band,5871,62.24,-54.67,0.244845361,0.04,-0.05,0.94,0.06,-0.05
2688,Kepler-65,b,Transit,3,2.83E-07,5.00E-06,-5.00E-06,19h14m45.29s,288.6887,+41d09m04.2s,41.151173,0.069648656,59.16,-52.5975,0.526839378,Kepler-band,6211,66,-66,0.317010309,0.06,-0.06,1.41,0.03,-0.03
2689,Kepler-65,c,Transit,3,7.90E-07,3.00E-06,-3.00E-06,19h14m45.29s,288.6887,+41d09m04.2s,41.151173,0.077887061,85.58,-75.805,0.526839378,Kepler-band,6211,66,-66,0.317010309,0.06,-0.06,1.41,0.03,-0.03
2690,Kepler-65,d,Transit,3,1.10E-06,2.00E-05,-2.00E-05,19h14m45.29s,288.6887,+41d09m04.2s,41.151173,0.086125466,112,-99.0125,0.526839378,Kepler-band,6211,66,-66,0.317010309,0.06,-0.06,1.41,0.03,-0.03
2691,Kepler-650,b,Transit,1,4.03E-07,3.31E-06,-3.31E-06,19h16m00.21s,289.000875,+45d09m15.4s,45.15427,0.094363872,138.42,-122.22,0.664974093,Kepler-band,5849,64.94,-77.61,0.273195876,0.08,-0.05,1.35,0.23,-0.21
2692,Kepler-651,b,Transit,1,2.92E-06,3.88E-05,-3.88E-05,19h09m19.87s,287.33279,+46d12m12.6s,46.2035,0.062822548,24.7,-23.32,0.678238342,Kepler-band,5522,64.16,-54.3,0.231958763,0.03,-0.04,0.87,0.04,-0.03
2693,Kepler-652,b,Transit,1,5.60E-07,1.72E-06,-1.72E-06,19h12m01.95s,288.00811,+46d28m24.8s,46.473557,0.049405717,10.04,-9.39,0.649896373,Kepler-band,5490,43.22,-40.88,0.244845361,0.02,-0.02,0.88,0.02,-0.01
2694,Kepler-653,b,Transit,2,2.00E-06,3.76E-05,-3.76E-05,18h48m51.10s,282.21293,+46d43m04.1s,46.717819,0.069413273,86.31,-79.11,0.649585492,Kepler-band,5665,54.97,-60.88,0.257731959,0.05,-0.04,1.19,0.17,-0.16
2695,Kepler-653,c,Transit,2,1.11E-07,3.63E-06,-3.63E-06,18h48m51.10s,282.21293,+46d43m04.1s,46.717819,0.069413273,86.31,-79.11,0.649585492,Kepler-band,5665,54.97,-60.88,0.257731959,0.05,-0.04,1.19,0.17,-0.16
2696,Kepler-654,b,Transit,1,1.87E-06,5.01E-05,-5.01E-05,19h48m16.42s,297.068412,+46d50m03.4s,46.834278,0.077416295,103.47,-66.61,0.662953368,Kepler-band,5865,93.8,-89.45,0.262886598,0.05,-0.04,1.11,0.17,-0.11
2697,Kepler-655,b,Transit,1,6.34E-06,0.0001651,-0.0001651,19h49m02.18s,297.259092,+46d50m35.5s,46.843193,0.091774658,114.73,-77.86,0.654870466,Kepler-band,6170,72.99,-62.57,0.291237113,0.06,-0.05,1.24,0.18,-0.12
2698,Kepler-656,b,Transit,1,1.60E-07,6.60E-07,-6.60E-07,19h13m18.70s,288.327899,+47d22m53.7s,47.381592,0.101660745,60.08,-55.61,0.750880829,Kepler-band,5281,63.29,-58.78,0.216494845,0.04,-0.04,0.82,0.05,-0.05
2699,Kepler-657,b,Transit,1,3.35E-06,6.44E-05,-6.44E-05,19h24m47.35s,291.197299,+47d18m28.1s,47.3078,0.146030442,244.37,-117.67,0.750984456,Kepler-band,5808,88.65,-121.47,0.255154639,0.06,-0.06,1.01,0.2,-0.09
2700,Kepler-658,b,Transit,1,1.64E-07,1.19E-06,-1.19E-06,18h51m56.11s,282.98379,+47d34m42.9s,47.57859,0.039755013,14.21,-16.9,0.758445596,Kepler-band,4103,39.35,-37.36,0.157216495,0.02,-0.03,0.6,0.02,-0.02
2701,Kepler-659,b,Transit,1,2.41E-06,5.56E-05,-5.56E-05,19h10m25.97s,287.608202,+47d30m34.9s,47.509686,0.080593965,28.16,-34.77,0.761968912,Kepler-band,4870,49.22,-56.1,0.198453608,0.03,-0.04,0.74,0.03,-0.04
2702,Kepler-66,b,Transit,1,2.43E-06,7.50E-05,-7.50E-05,19h35m55.58s,293.981569,+46d41m15.9s,46.687748,0.129906706,90,-90,0.748704663,V (Johnson),5962,79,-79,0.262886598,0.04,-0.04,0.97,0.04,-0.04
2703,Kepler-660,b,Transit,1,1.26E-06,1.18E-05,-1.18E-05,19h12m33.18s,288.138262,+47d43m28.0s,47.724453,0.066000219,23.98,-36.5,0.74880829,Kepler-band,4779,44.67,-49.24,0.18814433,0.04,-0.05,0.71,0.03,-0.04
2704,Kepler-661,b,Transit,1,8.14E-07,5.36E-06,-5.36E-06,18h54m50.61s,283.710881,+47d51m47.8s,47.86327,0.06529407,25.54,-35.29,0.773782383,Kepler-band,4483,56.76,-57.11,0.175257732,0.03,-0.04,0.67,0.03,-0.04
2705,Kepler-662,b,Transit,1,2.96E-06,6.71E-05,-6.71E-05,19h21m51.63s,290.465134,+47d55m45.0s,47.92918,0.075062465,26.99,-36.24,0.752694301,Kepler-band,4897,52.49,-59.98,0.198453608,0.04,-0.04,0.74,0.03,-0.04
2706,Kepler-663,b,Transit,1,6.72E-07,1.45E-05,-1.45E-05,19h51m13.98s,297.808262,+47d56m48.0s,47.946671,0.12084446,74.38,-63.5,0.777772021,Kepler-band,5264,90.56,-127.67,0.216494845,0.04,-0.04,0.82,0.06,-0.04
2707,Kepler-664,b,Transit,1,3.34E-07,3.67E-06,-3.67E-06,19h15m01.17s,288.754887,+48d13m34.3s,48.2262,0.162742636,363.27,-133.71,0.759533679,Kepler-band,5754,73.56,-86.08,0.255154639,0.06,-0.05,1.02,0.26,-0.1
2708,Kepler-665,b,Transit,1,2.18E-06,4.31E-05,-4.31E-05,19h48m06.15s,297.02563,+48d28m42.9s,48.478596,0.07623938,32.14,-36.75,0.753367876,Kepler-band,4913,93.83,-86.97,0.198453608,0.04,-0.04,0.74,0.03,-0.04
2709,Kepler-666,b,Transit,1,6.04E-07,1.77E-05,-1.77E-05,19h53m49.64s,298.45684,+48d47m29.7s,48.791592,0.156151911,316.53,-168.02,0.753626943,Kepler-band,5887,164.92,-179.03,0.260309278,0.09,-0.08,1.05,0.25,-0.12
2710,Kepler-667,b,Transit,1,5.66E-06,8.18E-05,-8.18E-05,19h42m13.21s,295.555049,+49d01m02.4s,49.017342,0.106368405,76.21,-51.7,0.75388601,Kepler-band,5327,53.04,-70.39,0.229381443,0.04,-0.04,0.87,0.07,-0.05
2711,Kepler-668,b,Transit,1,1.13E-06,1.70E-05,-1.70E-05,19h01m59.82s,285.49925,+49d16m38.5s,49.277348,0.10283766,70,-59,0.749585492,Kepler-band,5352,60.59,-60.88,0.219072165,0.04,-0.05,0.82,0.06,-0.05
2712,Kepler-669,b,Transit,1,5.53E-07,3.10E-06,-3.10E-06,19h27m44.68s,291.936173,+49d15m14.3s,49.253986,0.208877706,463.31,-208.21,0.759378238,Kepler-band,6038,97.84,-109.18,0.291237113,0.1,-0.07,1.2,0.32,-0.13
2713,Kepler-67,b,Transit,1,2.14E-06,0.00011,-0.00011,19h36m36.80s,294.153336,+46d09m59.2s,46.166438,0.129906706,90,-90,0.805699482,V (Johnson),5331,63,-63,0.216494845,0.03,-0.03,0.78,0.03,-0.03
2714,Kepler-670,b,Transit,1,3.73E-07,1.50E-07,-1.50E-07,19h48m03.71s,297.015468,+49d13m31.1s,49.225292,0.114959885,218.34,-97.82,0.735854922,Kepler-band,5709,89.42,-134.39,0.25,0.05,-0.06,0.99,0.22,-0.09
2715,Kepler-671,b,Transit,1,5.74E-07,6.48E-06,-6.48E-06,19h37m03.79s,294.265808,+49d18m50.7s,49.314091,0.133672834,200.13,-87.05,0.751606218,Kepler-band,5624,74.83,-91.38,0.244845361,0.05,-0.04,0.95,0.17,-0.07
2716,Kepler-672,b,Transit,1,5.24E-06,0.0001555,-0.0001555,19h26m53.28s,291.722008,+49d28m51.2s,49.480877,0.118608321,127.59,-74.15,0.742072539,Kepler-band,5627,75.47,-79.72,0.239690722,0.04,-0.05,0.92,0.11,-0.06
2717,Kepler-673,b,Transit,1,4.98E-07,9.30E-07,-9.30E-07,19h23m08.58s,290.785759,+50d03m14.8s,50.054119,0.114724502,79.56,-65.42,0.760259067,Kepler-band,5355,60.4,-71.68,0.221649485,0.04,-0.05,0.84,0.07,-0.05
2718,Kepler-674,b,Transit,1,2.95E-07,2.72E-06,-2.72E-06,19h00m42.29s,285.176211,+50d08m59.3s,50.149818,0.035165045,18.81,-17.56,0.74015544,Kepler-band,4192,40.95,-42.83,0.149484536,0.04,-0.04,0.57,0.03,-0.02
2719,Kepler-675,b,Transit,1,3.08E-07,2.07E-06,-2.07E-06,19h35m20.00s,293.833326,+50d13m49.3s,50.230354,0.07623938,31.74,-38.06,0.750466321,Kepler-band,4945,69.87,-70.99,0.198453608,0.04,-0.04,0.75,0.03,-0.04
2720,Kepler-676,b,Transit,1,1.58E-06,1.40E-05,-1.40E-05,19h44m53.27s,296.22197,+50d17m14.1s,50.287237,0.028221246,14.91,-16.72,0.781709845,Kepler-band,3701,39.31,-40.14,0.12628866,0.02,-0.03,0.49,0.02,-0.03
2721,Kepler-677,b,Transit,1,8.88E-07,3.69E-06,-3.69E-06,19h20m23.54s,290.098067,+50d19m17.8s,50.321609,0.138498186,252.65,-99.12,0.749326425,Kepler-band,5723,68.82,-87.95,0.25257732,0.05,-0.05,0.99,0.21,-0.08
2722,Kepler-678,b,Transit,1,9.84E-07,4.27E-06,-4.27E-06,19h41m49.27s,295.455293,+50d29m40.4s,50.49456,0.102602277,112.58,-61.05,0.737305699,Kepler-band,5520,72.95,-108.11,0.237113402,0.04,-0.05,0.91,0.12,-0.06
2723,Kepler-679,b,Transit,1,1.69E-06,3.83E-05,-3.83E-05,19h44m05.12s,296.021342,+50d34m04.0s,50.567783,0.113547587,89.61,-75.62,0.759326425,Kepler-band,5403,97.13,-105.75,0.219072165,0.05,-0.05,0.84,0.07,-0.06
2724,Kepler-68,b,Transit,3,7.27E-07,4.00E-06,-4.00E-06,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,0.015510563,10,-10,0.47357513,V (Johnson),5793,74,-74,0.273195876,0.05,-0.05,1.24,0.02,-0.02
2725,Kepler-68,c,Transit,3,1.30E-06,7.20E-05,-7.20E-05,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,0.015510563,10,-10,0.47357513,V (Johnson),5793,74,-74,0.273195876,0.05,-0.05,1.24,0.02,-0.02
2726,Kepler-68,d,Radial Velocity,3,7.94E-05,15,-15,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,0.015510563,10,-10,0.47357513,V (Johnson),5793,74,-74,0.273195876,0.05,-0.05,1.24,0.02,-0.02
2727,Kepler-680,b,Transit,1,4.93E-07,9.43E-06,-9.43E-06,19h26m29.38s,291.62241,+50d37m05.7s,50.618237,0.15756421,446.09,-145.05,0.745699482,Kepler-band,5890,77.37,-99.2,0.273195876,0.1,-0.06,1.11,0.38,-0.11
2728,Kepler-681,b,Transit,1,3.60E-06,6.08E-05,-6.08E-05,19h17m35.93s,289.399721,+51d15m01.2s,51.250324,0.078004752,33.17,-37.24,0.745284974,Kepler-band,5021,63.8,-62.09,0.201030928,0.04,-0.05,0.76,0.03,-0.04
2729,Kepler-682,b,Transit,1,1.72E-06,6.46E-06,-6.46E-06,19h16m26.93s,289.112222,+51d44m14.6s,51.737381,0.111546831,101.45,-67.82,0.740414508,Kepler-band,5559,84.63,-82.16,0.231958763,0.04,-0.05,0.89,0.09,-0.06
2730,Kepler-683,b,Transit,1,3.35E-07,5.11E-06,-5.11E-06,19h25m45.60s,291.439982,+37d54m20.4s,37.905656,0.114489119,166.5,-94.05,0.734507772,Kepler-band,5703,140.91,-149.37,0.242268041,0.06,-0.06,0.95,0.16,-0.08
2731,Kepler-684,b,Transit,1,9.15E-07,8.86E-06,-8.86E-06,19h23m28.92s,290.870517,+38d16m25.1s,38.273635,0.125081354,97.73,-92.81,0.763782383,Kepler-band,5493,123.67,-118.74,0.224226804,0.06,-0.06,0.86,0.08,-0.07
2732,Kepler-685,b,Transit,1,2.10E-07,1.50E-07,-1.50E-07,19h35m29.26s,293.87193,+38d25m22.6s,38.422949,0.134378983,327.07,-137.21,0.733212435,Kepler-band,5963,94.44,-126.15,0.280927835,0.11,-0.07,1.16,0.34,-0.13
2733,Kepler-686,b,Transit,1,2.06E-07,1.10E-07,-1.10E-07,19h00m51.31s,285.213807,+39d01m38.9s,39.027485,0.14120509,199.22,-107.4,0.760621762,Kepler-band,5649,155.14,-112.79,0.237113402,0.06,-0.06,0.92,0.15,-0.08
2734,Kepler-687,b,Transit,1,2.80E-06,2.83E-05,-2.83E-05,19h17m15.71s,289.315452,+39d09m11.8s,39.153285,0.073532475,29.2,-34.61,0.753782383,Kepler-band,4841,93,-63.99,0.193298969,0.04,-0.04,0.73,0.03,-0.04
2735,Kepler-688,b,Transit,1,5.21E-07,8.00E-07,-8.00E-07,19h38m37.26s,294.655242,+39d18m30.1s,39.308366,0.146383517,225.58,-135.14,0.770725389,Kepler-band,5715,152.52,-199.21,0.24742268,0.07,-0.07,0.96,0.17,-0.09
2736,Kepler-689,b,Transit,1,3.05E-06,9.81E-05,-9.81E-05,19h38m50.55s,294.710624,+39d31m18.3s,39.521744,0.122492141,124.63,-86.65,0.763367876,Kepler-band,5518,122.7,-162.69,0.229381443,0.05,-0.06,0.88,0.1,-0.07
2737,Kepler-69,b,Transit,2,1.87E-06,3.50E-05,-3.60E-05,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,0.146383517,252.6533333,-127.32,0.68134715,V (Johnson),5638,168,-168,0.203608247,0.09,-0.08,0.93,0.18,-0.12
2738,Kepler-69,c,Transit,2,3.32E-05,0.0059,-0.0064,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,0.170274892,380.6766667,-167.99,0.68134715,V (Johnson),5638,168,-168,0.203608247,0.09,-0.08,0.93,0.18,-0.12
2739,Kepler-690,b,Transit,1,1.05E-06,7.63E-06,-7.63E-06,19h37m57.58s,294.489906,+39d46m17.2s,39.771446,0.194166267,508.7,-208.66,0.767875648,Kepler-band,5913,87.61,-115.89,0.280927835,0.1,-0.06,1.16,0.36,-0.14
2740,Kepler-691,b,Transit,1,1.10E-06,1.13E-05,-1.13E-05,19h15m14.88s,288.812003,+40d02m00.2s,40.033398,0.02775048,12.27,-12.57,0.778601036,Kepler-band,3715,37.37,-36.77,0.131443299,0.02,-0.02,0.5,0.02,-0.02
2741,Kepler-692,b,Transit,1,2.98E-06,7.14E-05,-7.14E-05,19h39m06.44s,294.77684,+40d09m13.5s,40.153738,0.117313715,114.51,-80.82,0.761139896,Kepler-band,5440,157.76,-162,0.226804124,0.05,-0.05,0.86,0.1,-0.06
2742,Kepler-693,b,Transit,1,2.09E-06,1.07E-05,-1.07E-05,18h53m00.85s,283.253557,+40d21m29.5s,40.358196,0.117549098,54.76,-65.87,0.806839378,Kepler-band,4881,78.78,-77.41,0.190721649,0.04,-0.05,0.72,0.04,-0.04
2743,Kepler-694,b,Transit,1,8.60E-07,8.10E-06,-8.10E-06,19h24m35.88s,291.149507,+40d25m13.9s,40.420518,0.12002062,149.86,-80.34,0.737823834,Kepler-band,5700,110.52,-116.69,0.244845361,0.05,-0.06,0.95,0.14,-0.07
2744,Kepler-695,b,Transit,1,4.04E-07,3.00E-07,-3.00E-07,19h57m15.86s,299.316097,+40d49m20.5s,40.822362,0.072590943,54.31,-42.99,0.734611399,Kepler-band,5181,199.46,-197.86,0.211340206,0.05,-0.05,0.8,0.06,-0.05
2745,Kepler-696,b,Transit,1,5.62E-07,1.60E-06,-1.60E-06,19h33m59.19s,293.49661,+41d08m15.3s,41.137592,0.150855794,338.27,-156.75,0.747150259,Kepler-band,5903,106.82,-160.15,0.268041237,0.08,-0.07,1.08,0.29,-0.12
2746,Kepler-697,b,Transit,1,4.96E-07,3.05E-06,-3.05E-06,18h55m27.45s,283.86439,+41d20m47.2s,41.346458,0.128023642,146.18,-87.95,0.763264249,Kepler-band,5513,113.01,-134.25,0.231958763,0.05,-0.06,0.88,0.12,-0.07
2747,Kepler-698,b,Transit,1,2.22E-06,3.51E-05,-3.51E-05,19h14m02.40s,288.509997,+41d18m06.4s,41.301769,0.133202068,140.38,-91.57,0.756321244,Kepler-band,5612,128.36,-116.05,0.237113402,0.05,-0.06,0.91,0.11,-0.07
2748,Kepler-699,b,Transit,1,3.80E-06,5.29E-06,-5.29E-06,19h47m33.17s,296.888201,+41d23m45.9s,41.396091,0.104132266,92.94,-83.75,0.758134715,Kepler-band,5330,112.77,-71.24,0.203608247,0.06,-0.07,0.78,0.08,-0.07
2749,Kepler-7,b,Transit,1,6.57E-07,9.00E-07,-9.00E-07,19h14m19.56s,288.581516,+41d05m23.3s,41.0898,0.114312582,127.38,-84.99,0.62357513,Kepler-band,5933,44,-44,0.345360825,0.03,-0.03,1.97,0.01,-0.01
2750,Kepler-700,b,Transit,1,1.11E-05,0.0001727,-0.0001727,19h08m37.03s,287.1543,+41d33m56.8s,41.565788,0.124492897,161.82,-86.23,0.74357513,Kepler-band,5692,77.65,-115.63,0.24742268,0.04,-0.05,0.96,0.15,-0.07
2751,Kepler-701,b,Transit,1,1.41E-06,2.06E-05,-2.06E-05,19h15m58.60s,288.994182,+41d37m59.8s,41.633278,0.088479296,60.84,-47.36,0.734093264,Kepler-band,5343,73.58,-88.55,0.221649485,0.04,-0.05,0.84,0.07,-0.05
2752,Kepler-702,b,Transit,1,1.43E-06,1.90E-06,-1.90E-06,19h35m30.75s,293.878112,+41d39m42.4s,41.66177,0.104603032,87.19,-60.27,0.748963731,Kepler-band,5419,122.25,-143.8,0.226804124,0.05,-0.05,0.86,0.08,-0.05
2753,Kepler-703,b,Transit,1,6.15E-07,1.73E-06,-1.73E-06,19h56m44.85s,299.186861,+41d44m33.7s,41.742682,0.17404102,656.01,-269.87,0.748031088,Kepler-band,6185,197.61,-248.39,0.298969072,0.2,-0.12,1.27,0.57,-0.21
2754,Kepler-704,b,Transit,1,5.03E-07,1.16E-05,-1.16E-05,18h53m15.93s,283.316391,+41d50m13.6s,41.83712,0.123669056,239.57,-91.31,0.746476684,Kepler-band,5616,77.94,-102.76,0.244845361,0.04,-0.05,0.96,0.22,-0.08
2755,Kepler-705,b,Transit,1,7.67E-06,0.0002486,-0.0002486,19h18m02.04s,289.508502,+41d48m43.6s,41.812107,0.029162778,10.74,-11.45,0.777150259,Kepler-band,3722,29.96,-32.88,0.131443299,0.02,-0.02,0.51,0.01,-0.02
2756,Kepler-706,b,Transit,1,5.66E-06,6.96E-06,-6.96E-06,19h27m02.50s,291.760406,+41d56m38.7s,41.944077,0.094952329,74.95,-58.76,0.743316062,Kepler-band,5394,78.15,-107.67,0.219072165,0.04,-0.05,0.84,0.08,-0.06
2757,Kepler-707,b,Transit,1,2.94E-07,4.68E-06,-4.68E-06,19h20m01.82s,290.00757,+42d06m59.3s,42.116459,0.073297092,37.89,-46.24,0.733212435,Kepler-band,5099,81.84,-69.76,0.201030928,0.04,-0.05,0.76,0.04,-0.06
2758,Kepler-708,b,Transit,1,4.22E-07,3.84E-06,-3.84E-06,19h35m15.95s,293.816466,+42d12m45.0s,42.212498,0.145677368,278.7,-119.36,0.760777202,Kepler-band,5692,138.46,-151.78,0.244845361,0.06,-0.06,0.96,0.21,-0.09
2759,Kepler-709,b,Transit,1,2.19E-06,2.64E-05,-2.64E-05,19h28m25.25s,292.105207,+42d22m49.1s,42.380318,0.078240135,41.44,-45.96,0.744507772,Kepler-band,5071,83.59,-83.42,0.201030928,0.04,-0.05,0.77,0.04,-0.05
2760,Kepler-710,b,Transit,1,5.83E-07,8.34E-06,-8.34E-06,19h27m51.40s,291.964161,+42d41m46.1s,42.696144,0.107780703,122.11,-78.32,0.734404145,Kepler-band,5611,156.89,-127.02,0.237113402,0.06,-0.06,0.91,0.12,-0.07
2761,Kepler-711,b,Transit,1,3.22E-06,6.65E-05,-6.65E-05,19h49m50.40s,297.460015,+42d50m23.7s,42.839924,0.077769369,76.22,-56.76,0.749533679,Kepler-band,5222,236.98,-219.6,0.211340206,0.06,-0.06,0.8,0.08,-0.06
2762,Kepler-712,b,Transit,2,2.87E-06,4.43E-05,-4.43E-05,19h39m38.34s,294.909734,+42d56m06.9s,42.935261,0.110722991,31.55,-31.79,0.777668394,Kepler-band,5148,83.48,-78.09,0.211340206,0.03,-0.04,0.78,0.02,-0.02
2763,Kepler-712,c,Transit,2,3.11E-05,0.001096,-0.001096,19h39m38.34s,294.909734,+42d56m06.9s,42.935261,0.110722991,31.55,-31.79,0.777668394,Kepler-band,5148,83.48,-78.09,0.211340206,0.03,-0.04,0.78,0.02,-0.02
2764,Kepler-713,b,Transit,1,1.00E-06,1.34E-05,-1.34E-05,19h42m36.36s,295.651502,+43d01m47.4s,43.029831,0.117666789,209.52,-127.6,0.734766839,Kepler-band,5785,265.49,-233.97,0.24742268,0.11,-0.08,0.99,0.2,-0.12
2765,Kepler-714,b,Transit,1,1.10E-06,2.19E-06,-2.19E-06,18h50m47.89s,282.699531,+43d16m21.9s,43.272743,0.171451807,363.85,-160.8,0.746683938,Kepler-band,5995,106.7,-117.06,0.275773196,0.08,-0.07,1.12,0.29,-0.12
